type,id,lon,lat
Licensed Clinic,129,-71.06316059435471,42.342598640795146
Licensed Clinic,130,-71.06433662557882,42.34292121986414
Licensed Clinic,131,-71.10198763366968,42.34987464951282
Licensed Clinic,132,-71.06927061514756,42.33237864250223
Licensed Clinic,133,-71.11679257171606,42.35176944128683
Licensed Clinic,134,-71.07596614470954,42.33345321986513
Licensed Clinic,135,-71.1099097253431,42.33093706661207
Licensed Clinic,136,-71.07247060911362,42.322608654487524
Licensed Clinic,137,-71.06359062249727,42.35248866283147
Licensed Clinic,138,-71.0728023564489,42.3336556875486
Licensed Clinic,139,-71.09722744391168,42.32031877118042
Licensed Clinic,140,-71.03805247098735,42.374823568866056
Licensed Clinic,141,-71.14273107572629,42.348933574691124
Licensed Clinic,142,-71.0726105994118,42.351678671334874
Licensed Clinic,143,-71.07502862711429,42.32678066105302
Licensed Clinic,144,-71.10142635476178,42.33652168522041
Licensed Clinic,145,-71.05374045231963,42.33299950382881
Licensed Clinic,146,-71.04611131874294,42.31945199274021
Licensed Clinic,147,-71.10204760497987,42.33622617717679
Licensed Clinic,148,-71.08507060149175,42.30260865962925
Licensed Clinic,149,-71.11623978132612,42.350551390930455
Licensed Clinic,150,-71.07581340890862,42.347960709564276
Licensed Clinic,151,-71.10108447092692,42.345621827096544
Licensed Clinic,152,-71.05430062356358,42.35746866382648
Licensed Clinic,153,-71.09841208389552,42.344128639286055
Licensed Clinic,154,-71.0626275428358,42.354998182447865
Licensed Clinic,155,-71.06107572747524,42.35295815706067
Licensed Clinic,156,-71.07209935924274,42.34883126367368
Licensed Clinic,157,-71.1082641676017,42.338505551699754
Licensed Clinic,158,-71.06613059958008,42.35137866079123
Licensed Clinic,159,-71.10440062848299,42.33796866026507
Licensed Clinic,160,-71.0596006277011,42.36366864829278
Licensed Clinic,161,-71.05371208754327,42.36472395418462
Licensed Clinic,162,-71.06350034869034,42.36212099997952
Licensed Clinic,163,-71.08209090798928,42.32872634669921
Licensed Clinic,164,-71.06351559837425,42.34965180342402
Licensed Clinic,165,-71.15865362855692,42.296192631067655
Licensed Clinic,166,-71.1229106531742,42.35243864688816
Licensed Clinic,167,-71.09343062061207,42.330348663401985
Licensed Clinic,168,-71.07980060130514,42.31350863366047
Licensed Clinic,169,-71.05439060940286,42.27813864330075
Licensed Clinic,170,-71.0576406145484,42.35096865986482
Licensed Clinic,171,-71.0649206360103,42.34797865222483
Licensed Clinic,172,-71.1165000509493,42.297878610209665
Licensed Clinic,173,-71.04900059718157,42.34933864036976
Licensed Clinic,174,-71.13236446832705,42.244379901178
Licensed Clinic,175,-71.0728023564489,42.3336556875486
Licensed Clinic,176,-71.09155913027615,42.336975085717505
Licensed Clinic,177,-71.11442664891328,42.350336093008956
Licensed Clinic,178,-71.09196912052968,42.332752636241295
Licensed Clinic,179,-71.06061084176139,42.35018744758805
Licensed Clinic,180,-71.06279622579116,42.3506592702247
Licensed Clinic,181,-71.09196912052968,42.332752636241295
Licensed Clinic,182,-71.03462033223961,42.223121972170965
Licensed Clinic,183,-71.01125132148404,42.189907628642956
Licensed Clinic,184,-70.99941628906117,42.210068040380925
Licensed Clinic,185,-71.04109580059229,42.21606433545228
Licensed Clinic,186,-70.98653377530984,42.19083810050001
Licensed Clinic,187,-71.07845641093003,42.31476505841484
Licensed Clinic,188,-71.09196912052968,42.332752636241295
Licensed Clinic,189,-71.03560936582646,42.21906959292085
Licensed Clinic,190,-70.99991072990794,42.21147134497853
Licensed Clinic,191,-71.1439993317823,42.36202889110587
Licensed Clinic,192,-71.13879064701338,42.363318642948215
Licensed Clinic,193,-71.13770493417834,42.337752582834646
Licensed Clinic,194,-71.12498282536941,42.343943890496114
Licensed Clinic,195,-71.12243748912555,42.34210304440691
Licensed Clinic,196,-71.11935230274176,42.34231146861309
Licensed Clinic,197,-71.12510258308878,42.344121901077095
Licensed Clinic,198,-71.21633444728198,42.47817674478946
Licensed Clinic,199,-71.20032602194868,42.51020489137622
Licensed Clinic,200,-71.18759383853026,42.48572204975897
Licensed Clinic,201,-71.19490198293416,42.494300685707586
Licensed Clinic,202,-71.14459911183557,42.38908126263639
Licensed Clinic,203,-71.10108394273173,42.37361585093749
Licensed Clinic,204,-71.14263751701334,42.38819676012053
Licensed Clinic,205,-71.079171295374,42.36353969586809
Licensed Clinic,206,-71.11865869963167,42.37264959017375
Licensed Clinic,207,-71.00200536224592,42.20207903600672
Licensed Clinic,208,-71.1033228460369,42.37042944316951
Licensed Clinic,209,-71.11964728761461,42.37868631458602
Licensed Clinic,210,-71.10238922772544,42.36678630916737
Licensed Clinic,211,-71.11891483694171,42.388892106936055
Licensed Clinic,212,-71.1193191648751,42.37318313925593
Licensed Clinic,213,-71.14361312159136,42.390047788410776
Licensed Clinic,214,-71.13027979503048,42.400020511489714
Licensed Clinic,215,-71.09260380405179,42.37247439379261
Licensed Clinic,216,-71.12248287997197,42.3729752699481
Licensed Clinic,217,-71.14335065398555,42.344188651530224
Licensed Clinic,218,-71.06107061894863,42.38011864465208
Licensed Clinic,219,-71.05681015927142,42.37787687644938
Licensed Clinic,220,-71.03666400058772,42.39102010691273
Licensed Clinic,221,-71.03685931502658,42.39380793656766
Licensed Clinic,222,-71.03975357764259,42.3934237003569
Licensed Clinic,223,-71.04061204238134,42.392965800694775
Licensed Clinic,224,-70.80250512598066,42.22191627459991
Licensed Clinic,225,-71.38608010471778,42.461430976902264
Licensed Clinic,226,-71.38802196486722,42.460657478460654
Licensed Clinic,227,-71.38524856529968,42.46077740830297
Licensed Clinic,228,-70.97668389543232,42.58685057795015
Licensed Clinic,229,-70.921767611638,42.55614150120117
Licensed Clinic,230,-70.9649977706897,42.58691889899343
Licensed Clinic,231,-70.92418868271275,42.55661685104474
Licensed Clinic,232,-71.10843639300724,42.37511459472968
Licensed Clinic,233,-71.08686636969817,42.361683746182685
Licensed Clinic,234,-71.18435226549641,42.23157577485672
Licensed Clinic,235,-71.16605206422528,42.25671676527709
Licensed Clinic,236,-71.18122826853563,42.23180845480666
Licensed Clinic,237,-71.15368272038067,42.247044623313755
Licensed Clinic,238,-71.17268039543535,42.248492454449185
Licensed Clinic,239,-71.18069609214834,42.23315759593547
Licensed Clinic,240,-71.178944645365,42.24030774515557
Licensed Clinic,241,-71.17155276498548,42.224921335164666
Licensed Clinic,242,-71.16632678969586,42.254680167393786
Licensed Clinic,243,-71.17672585781072,42.26189371452899
Licensed Clinic,244,-71.08857046310062,42.29412103325972
Licensed Clinic,245,-71.08857046310062,42.29412103325972
Licensed Clinic,246,-71.06975062289132,42.27389165656128
Licensed Clinic,247,-71.04409058331024,42.2867186569077
Licensed Clinic,248,-71.04360061649152,42.28607864427453
Licensed Clinic,249,-71.12511076273496,42.17483344988781
Licensed Clinic,250,-71.06865062889501,42.3119586546596
Licensed Clinic,251,-71.4092670976375,42.45342689540148
Licensed Clinic,252,-71.06758061127971,42.314778645076174
Licensed Clinic,253,-71.04869915252021,42.403975139272795
Licensed Clinic,254,-71.03974970262507,42.40932830940287
Licensed Clinic,255,-71.4138584004933,42.27694156876956
Licensed Clinic,256,-71.48541744062797,42.29770220336459
Licensed Clinic,257,-71.42812038940767,42.3069443608774
Licensed Clinic,258,-71.16679845229744,42.25534382563192
Licensed Clinic,259,-71.06408862537252,42.31846764239153
Licensed Clinic,260,-71.39505074459946,42.29811589859563
Licensed Clinic,261,-71.40483727471592,42.3021213475631
Licensed Clinic,262,-71.43281156618536,42.26682933975607
Licensed Clinic,263,-71.4138584004933,42.27694156876956
Licensed Clinic,264,-71.40291989279905,42.31809768896852
Licensed Clinic,265,-71.41934379379629,42.283744706590696
Licensed Clinic,266,-71.41080871544243,42.27877342511049
Licensed Clinic,267,-71.48915113976382,42.296201564202384
Licensed Clinic,268,-71.40375537797449,42.2792289999061
Licensed Clinic,269,-71.42891341242878,42.299657700966236
Licensed Clinic,270,-71.41382516769409,42.2781320571033
Licensed Clinic,271,-71.41434702163882,42.29841628159441
Licensed Clinic,272,-71.40877044163166,42.2791148120297
Licensed Clinic,273,-71.41859256912834,42.28314297702072
Licensed Clinic,274,-71.41711598629466,42.27850715304171
Licensed Clinic,275,-71.42631077718882,42.09170914994773
Licensed Clinic,276,-71.4237820950187,42.091124108246674
Licensed Clinic,277,-71.38494902941659,42.079695957946655
Licensed Clinic,278,-71.42299722864837,42.091101267779564
Licensed Clinic,279,-70.6806545817777,42.62520347291137
Licensed Clinic,280,-70.65981897750729,42.6154357077105
Licensed Clinic,281,-70.68060221178136,42.626426138693574
Licensed Clinic,282,-70.90721566332202,42.18132743282642
Licensed Clinic,283,-70.91993405187152,42.18005303852876
Licensed Clinic,284,-70.9128760750188,42.19558532508648
Licensed Clinic,285,-71.53830116655689,42.22039671682518
Licensed Clinic,286,-71.56546101911636,42.38018525694994
Licensed Clinic,287,-70.86061091016497,42.26303768002275
Licensed Clinic,288,-71.11896225373117,42.25245812031975
Licensed Clinic,289,-71.0980706403971,42.31157864229729
Licensed Clinic,290,-70.94753669178053,42.46249714471587
Licensed Clinic,291,-70.95762914514354,42.47044174747451
Licensed Clinic,292,-70.94311693472642,42.464936431586715
Licensed Clinic,293,-70.93902644025873,42.464669403317075
Licensed Clinic,294,-70.9847094939034,42.470534403484045
Licensed Clinic,295,-71.41850711205657,42.27907657435922
Licensed Clinic,296,-71.41639874846008,42.299682383066894
Licensed Clinic,297,-70.65399731714692,42.62490493304592
Licensed Clinic,298,-71.10676639257227,42.310124066948774
Licensed Clinic,299,-70.98527363942685,42.465241683190854
Licensed Clinic,300,-70.95487781119934,42.45961978752049
Licensed Clinic,301,-71.26559930438563,42.45794958414632
Licensed Clinic,302,-70.94819847726308,42.46301244612997
Licensed Clinic,303,-70.94601787027437,42.46396955893145
Licensed Clinic,304,-70.94383361483602,42.47704610290513
Licensed Clinic,305,-70.92958668263927,42.47091650812159
Licensed Clinic,306,-70.93662574828831,42.47158815807149
Licensed Clinic,307,-70.9626602659549,42.46108100557375
Licensed Clinic,308,-70.94362340319486,42.465252572268234
Licensed Clinic,309,-70.94494831392215,42.4658607150033
Licensed Clinic,310,-70.95130749853776,42.46124694523583
Licensed Clinic,311,-70.96408933808002,42.463472519253735
Licensed Clinic,312,-70.964163598129,42.463087481795945
Licensed Clinic,313,-70.9500705731728,42.45682157732834
Licensed Clinic,314,-70.94739718254964,42.46345976979096
Licensed Clinic,315,-70.94290030221507,42.465085573429974
Licensed Clinic,316,-71.03438293119225,42.50953566791318
Licensed Clinic,317,-71.07836948383977,42.42670525891574
Licensed Clinic,318,-71.06807128504806,42.42626835155644
Licensed Clinic,319,-71.077932113211,42.42646484124099
Licensed Clinic,320,-71.04597160792247,42.42844814591211
Licensed Clinic,321,-71.07629468875705,42.417960637982624
Licensed Clinic,322,-71.07836948383977,42.42670525891574
Licensed Clinic,323,-70.87941771449184,42.48382214774849
Licensed Clinic,324,-71.54106510580667,42.33581605272274
Licensed Clinic,325,-71.50000066632683,42.35042924327144
Licensed Clinic,326,-71.5460146634818,42.34738416271018
Licensed Clinic,327,-71.54174055999576,42.33947649252812
Licensed Clinic,328,-71.5547331549784,42.3553039421818
Licensed Clinic,329,-70.7483677996841,42.105589290791855
Licensed Clinic,330,-70.70452834477501,42.092500972189946
Licensed Clinic,331,-71.09500234758316,42.28231463257178
Licensed Clinic,332,-70.97896953137092,42.50131688735515
Licensed Clinic,333,-71.09402589427401,42.269808769553855
Licensed Clinic,334,-71.09411063478862,42.269038639818355
Licensed Clinic,335,-71.45440243279114,42.43223878443899
Licensed Clinic,336,-71.30921183844404,42.18613898601157
Licensed Clinic,337,-71.10502164180407,42.41884869981027
Licensed Clinic,338,-71.10585617696297,42.409731957820796
Licensed Clinic,339,-71.10696063009726,42.41827028597374
Licensed Clinic,340,-71.11219478937237,42.419100712800876
Licensed Clinic,341,-71.4051644184818,42.15140439259179
Licensed Clinic,342,-71.53006452014817,42.133037136745514
Licensed Clinic,343,-71.51962152212357,42.12730824293157
Licensed Clinic,344,-71.52004733546748,42.13980876556737
Licensed Clinic,345,-71.53958709323271,42.14050431943791
Licensed Clinic,346,-71.49923949530428,42.15009740691879
Licensed Clinic,347,-70.94233597484138,42.46689341055118
Licensed Clinic,348,-71.49839244544938,42.15100803555238
Licensed Clinic,349,-71.53813646690135,42.14006239247826
Licensed Clinic,350,-71.5463675452198,42.144465674877374
Licensed Clinic,351,-71.39296013479947,42.28237530799516
Licensed Clinic,352,-71.35947601682844,42.30214548824373
Licensed Clinic,353,-71.3750682314394,42.28312546973496
Licensed Clinic,354,-71.21105376198807,42.31513099667502
Licensed Clinic,355,-71.19436593511111,42.36397166466499
Licensed Clinic,356,-71.21127340284104,42.31813202974865
Licensed Clinic,357,-71.18348500525538,42.35352117665487
Licensed Clinic,358,-71.02954074974929,42.2766954008439
Licensed Clinic,359,-71.08097482905998,42.57092428513884
Licensed Clinic,360,-70.86023658866482,42.15863301840799
Licensed Clinic,361,-70.88462921378856,42.16352948932563
Licensed Clinic,362,-71.19643761493084,42.173327414921665
Licensed Clinic,363,-71.19837062793067,42.18913437676414
Licensed Clinic,364,-71.2020607453888,42.18857956894644
Licensed Clinic,365,-70.9213699199693,42.52385446696606
Licensed Clinic,366,-70.94695908920743,42.54729147612776
Licensed Clinic,367,-71.18578071233816,42.21136882713074
Licensed Clinic,368,-70.99611741770458,42.51990431616742
Licensed Clinic,369,-70.9491445719813,42.53627897027655
Licensed Clinic,370,-70.95039888190931,42.53899895953084
Licensed Clinic,371,-70.97172144821963,42.55116123567946
Licensed Clinic,372,-70.97432759533778,42.544518504093816
Licensed Clinic,373,-70.96014049694783,42.52160511701226
Licensed Clinic,374,-70.99885241718984,42.250154538831225
Licensed Clinic,375,-70.98002122974752,42.23847944586074
Licensed Clinic,376,-71.00550401026332,42.25446864754248
Licensed Clinic,377,-71.02463330493298,42.24377403739857
Licensed Clinic,378,-70.9820380946993,42.247605549498594
Licensed Clinic,379,-71.00116024063054,42.245143615724324
Licensed Clinic,380,-71.0032248617161,42.252116750523555
Licensed Clinic,381,-70.96587043423355,42.25221420188529
Licensed Clinic,382,-70.95262999492968,42.26881024417182
Licensed Clinic,383,-71.03080714387698,42.27254484743705
Licensed Clinic,384,-70.98780003961664,42.25275654797025
Licensed Clinic,385,-71.01620558770601,42.234674392909746
Licensed Clinic,386,-71.02523203001796,42.24419870917842
Licensed Clinic,387,-71.01492168010854,42.23451804682951
Licensed Clinic,388,-71.04404298140842,42.164288788688815
Licensed Clinic,389,-70.99779130319676,42.51900289825073
Licensed Clinic,390,-70.93047147633048,42.52294529844425
Licensed Clinic,391,-70.9456022067178,42.53782219782094
Licensed Clinic,392,-71.04682943224222,42.17066022201653
Licensed Clinic,393,-71.0992103627109,42.51663696181091
Licensed Clinic,394,-71.0161244476641,42.404898277005
Licensed Clinic,395,-71.00693539873205,42.408988631576726
Licensed Clinic,396,-70.9171486242091,42.12095810636226
Licensed Clinic,397,-70.99469281418351,42.25604480122985
Licensed Clinic,398,-71.11521436912375,42.28163623939552
Licensed Clinic,399,-71.08362061946376,42.32896865927429
Licensed Clinic,400,-70.90517400371267,42.514479013450945
Licensed Clinic,401,-70.8936584210719,42.516975434648714
Licensed Clinic,402,-70.90918300668957,42.507083725103904
Licensed Clinic,403,-70.91262004561848,42.521122635167394
Licensed Clinic,404,-70.88620562900743,42.515802271742906
Licensed Clinic,405,-70.89658740826486,42.50097221593641
Licensed Clinic,406,-70.88620562900743,42.515802271742906
Licensed Clinic,407,-70.9112273571539,42.506530424507886
Licensed Clinic,408,-71.09490007645891,42.393860342183565
Licensed Clinic,409,-71.12057611635294,42.39619161632429
Licensed Clinic,410,-71.09164669648179,42.37510599611016
Licensed Clinic,411,-71.1236952645438,42.397424661168024
Licensed Clinic,412,-71.02451368723938,42.272268551117236
Licensed Clinic,413,-71.02547994871566,42.27243632362115
Licensed Clinic,414,-71.00276921358078,42.24925166819768
Licensed Clinic,415,-71.04404298140842,42.164288788688815
Licensed Clinic,416,-70.88620562900743,42.515802271742906
Licensed Clinic,417,-71.0515413514363,42.339011390950205
Licensed Clinic,418,-71.10053581813172,42.50045584718551
Licensed Clinic,419,-71.10042847540669,42.48344524251213
Licensed Clinic,420,-71.41661809357358,42.361922376208156
Licensed Clinic,421,-71.04941695289043,42.33050799975632
Licensed Clinic,422,-71.39600294075167,42.36206473791802
Licensed Clinic,423,-70.90356930783925,42.482279674104916
Licensed Clinic,424,-71.03758139735706,42.51235080887047
Licensed Clinic,425,-71.0681607073837,42.50239313216881
Licensed Clinic,426,-71.08715122147109,42.515794607671
Licensed Clinic,427,-71.25275579874159,42.37574186489374
Licensed Clinic,428,-71.26371500427496,42.392758327942
Licensed Clinic,429,-71.21896533861955,42.37045780768797
Licensed Clinic,430,-71.27193929522394,42.37589864583092
Licensed Clinic,431,-71.26357755715512,42.395648459371785
Licensed Clinic,432,-71.42832002935408,42.359352968155996
Licensed Clinic,433,-71.27403673008467,42.37660083526098
Licensed Clinic,434,-71.2660256531161,42.38358132680936
Licensed Clinic,435,-71.26278108953717,42.38736122334863
Licensed Clinic,436,-71.23330063191784,42.374332188399706
Licensed Clinic,437,-71.26103912081523,42.35479770331803
Licensed Clinic,438,-71.18479479692891,42.36167285387323
Licensed Clinic,439,-71.19094867210609,42.36269586038577
Licensed Clinic,440,-71.36800117639542,42.364970201093385
Licensed Clinic,441,-71.23680645050845,42.37646473415607
Licensed Clinic,442,-71.243884715001,42.35933303051424
Licensed Clinic,443,-71.29427893682028,42.299298344301135
Licensed Clinic,444,-71.27150775128214,42.315990053631396
Licensed Clinic,445,-71.25525906359637,42.32442914798697
Licensed Clinic,446,-71.16073732235822,42.36182311211823
Licensed Clinic,447,-71.24370440213376,42.316491269436426
Licensed Clinic,448,-71.25891490706482,42.323591081358906
Licensed Clinic,449,-70.82658852923726,42.58600515898742
Licensed Clinic,450,-71.19998345699108,42.21320489850951
Licensed Clinic,451,-71.148738543671,42.208837524067235
Licensed Clinic,452,-70.9557300898678,42.170981397574955
Licensed Clinic,453,-70.95589475495407,42.18798475431912
Licensed Clinic,454,-70.92094616368604,42.21580412786605
Licensed Clinic,455,-70.95420606054944,42.175724535435556
Licensed Clinic,456,-70.95008001032522,42.191018257517804
Licensed Clinic,457,-70.94099631381631,42.20053744645872
Licensed Clinic,458,-71.15837093223539,42.45704956855726
Licensed Clinic,459,-71.12635308523565,42.470334716086136
Licensed Clinic,460,-71.12278525238324,42.465974572362676
Licensed Clinic,461,-71.14150354690801,42.51071266742497
Licensed Clinic,462,-71.16231610560511,42.50099878809123
Licensed Clinic,463,-71.12582347640326,42.496130763139355
Licensed Clinic,464,-71.12532690748792,42.503885084795186
Licensed Clinic,465,-71.13562609238377,42.51738310701048
Licensed Clinic,466,-71.11515486965843,42.482152849223155
Licensed Clinic,467,-71.24848538933674,42.31432217808243
Licensed Clinic,468,-71.29283943129299,42.30132057496986
Licensed Clinic,469,-70.93182681279038,42.18963628644039
Licensed Clinic,470,-71.12582347640326,42.496130763139355
Licensed Clinic,471,-71.32412282105396,42.080296411733976
